instance_id,dataset_path,seed,jobs,machines,work_centers,machines_per_work_center,ddt,arrival_rate,method,tardiness_rate,makespan,mean_machine_utilization,corrective_maintenance_actions,preventive_maintenance_actions,energy_consumption,status,error,split,training_seed
j50_m15_ddt1.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr100_seed606.ini,606,50,15,5,3,1.5,100,LRT_DR_O,0.10565110565110565,3637,67.03693520300614,8.0,0.0,17815.739999999994,ok,,validation,
j50_m15_ddt1.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr100_seed606.ini,606,50,15,5,3,1.5,100,SPT_DR_O,0.085995085995086,3952,56.37483130904184,7.0,0.0,16357.349999999993,ok,,validation,
j50_m15_ddt1.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr100_seed606.ini,606,50,15,5,3,1.5,100,EDD_DR_O,0.10073710073710074,3566,69.27650028042625,9.0,0.0,17909.109999999993,ok,,validation,
j50_m15_ddt1.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr100_seed606.ini,606,50,15,5,3,1.5,100,MCR_DR_O,0.06142506142506143,3566,67.42755655262665,8.0,0.0,17550.739999999994,ok,,validation,
j50_m15_ddt1.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr100_seed606.ini,606,50,15,5,3,1.5,100,CR_DR_O,0.13267813267813267,3619,70.44855853366491,9.0,0.0,18602.149999999998,ok,,validation,
j50_m15_ddt1.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr100_seed606.ini,606,50,15,5,3,1.5,100,ATC_DR_O,0.10073710073710074,3631,67.3680345175801,8.0,0.0,17756.729999999996,ok,,validation,
j50_m15_ddt1.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr100_seed606.ini,606,50,15,5,3,1.5,100,LSPO_DR_O,0.06633906633906633,3616,67.2953539823009,9.0,0.0,17659.62999999999,ok,,validation,
j50_m15_ddt1.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr100_seed606.ini,606,50,15,5,3,1.5,100,SLK_DR_O,0.08353808353808354,3572,68.99962672639043,8.0,0.0,17965.049999999996,ok,,validation,
j50_m15_ddt1.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed505.ini,505,50,15,5,3,1.5,200,MRT_DR_O,0.09429280397022333,5042,47.6966812111596,10.0,0.0,18850.899999999983,ok,,validation,
j50_m15_ddt1.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed505.ini,505,50,15,5,3,1.5,200,LRT_DR_O,0.062034739454094295,4678,52.449764856776405,10.0,0.0,19198.849999999984,ok,,validation,
j50_m15_ddt1.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed505.ini,505,50,15,5,3,1.5,200,SPT_DR_O,0.03225806451612903,4610,49.93926247288503,10.0,0.0,18013.64999999999,ok,,validation,
j50_m15_ddt1.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed505.ini,505,50,15,5,3,1.5,200,EDD_DR_O,0.07692307692307693,4840,50.592286501377416,10.0,0.0,19305.649999999994,ok,,validation,
j50_m15_ddt1.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed505.ini,505,50,15,5,3,1.5,200,MCR_DR_O,0.02481389578163772,5063,47.69372572256238,10.0,0.0,19155.479999999992,ok,,validation,
j50_m15_ddt1.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed505.ini,505,50,15,5,3,1.5,200,CR_DR_O,0.07196029776674938,4846,52.09107167423305,11.0,0.0,19839.649999999994,ok,,validation,
j50_m15_ddt1.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed505.ini,505,50,15,5,3,1.5,200,ATC_DR_O,0.034739454094292806,5011,48.87514135568416,11.0,0.0,19288.57999999999,ok,,validation,
j50_m15_ddt1.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed505.ini,505,50,15,5,3,1.5,200,LSPO_DR_O,0.019851116625310174,4558,53.030568962995474,9.0,0.0,19062.749999999996,ok,,validation,
j50_m15_ddt1.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed505.ini,505,50,15,5,3,1.5,200,SLK_DR_O,0.02481389578163772,4660,52.148783977110156,11.0,0.0,19005.339999999993,ok,,validation,
j50_m15_ddt1.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed606.ini,606,50,15,5,3,1.5,200,MRT_DR_O,0.10565110565110565,6325,38.76785243741765,8.0,0.0,17936.889999999996,ok,,validation,
j50_m15_ddt1.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed606.ini,606,50,15,5,3,1.5,200,LRT_DR_O,0.05405405405405406,6351,38.29738098987036,8.0,0.0,17776.37999999999,ok,,validation,
j50_m15_ddt1.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed606.ini,606,50,15,5,3,1.5,200,SPT_DR_O,0.03194103194103194,6372,35.679012345679006,8.0,0.0,16670.899999999994,ok,,validation,
j50_m15_ddt1.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed606.ini,606,50,15,5,3,1.5,200,EDD_DR_O,0.05405405405405406,6319,38.99456665084138,8.0,0.0,18007.219999999983,ok,,validation,
j50_m15_ddt1.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed606.ini,606,50,15,5,3,1.5,200,MCR_DR_O,0.022113022113022112,6306,38.585474151601645,8.0,0.0,17775.969999999994,ok,,validation,
j50_m15_ddt1.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed606.ini,606,50,15,5,3,1.5,200,CR_DR_O,0.07371007371007371,6351,39.96221067548419,8.0,0.0,18518.719999999987,ok,,validation,
j50_m15_ddt1.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed606.ini,606,50,15,5,3,1.5,200,ATC_DR_O,0.036855036855036855,6325,39.34440052700923,8.0,0.0,18167.839999999993,ok,,validation,
j50_m15_ddt1.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed606.ini,606,50,15,5,3,1.5,200,LSPO_DR_O,0.0171990171990172,6306,39.061211544560734,9.0,0.0,18066.94999999999,ok,,validation,
j50_m15_ddt1.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j50_m15_ddt1.5_arr200_seed606.ini,606,50,15,5,3,1.5,200,SLK_DR_O,0.022113022113022112,6349,38.86596314380217,9.0,0.0,17984.459999999992,ok,,validation,
j100_m15_ddt0.5_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed505.ini,505,100,15,5,3,0.5,50,MRT_DR_O,0.7247820672478207,5914,82.23875549543457,26.0,0.0,37184.76999999999,ok,,validation,
j100_m15_ddt0.5_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed505.ini,505,100,15,5,3,0.5,50,LRT_DR_O,0.8443337484433375,6397,76.2544942942004,26.0,0.0,37455.539999999986,ok,,validation,
j100_m15_ddt0.5_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed505.ini,505,100,15,5,3,0.5,50,SPT_DR_O,0.7085927770859277,5573,73.68383276511754,23.0,0.0,31822.69999999999,ok,,validation,
j100_m15_ddt0.5_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed505.ini,505,100,15,5,3,0.5,50,EDD_DR_O,0.9277708592777086,6172,79.34867141931304,26.0,0.0,37600.31,ok,,validation,
j100_m15_ddt0.5_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed505.ini,505,100,15,5,3,0.5,50,MCR_DR_O,0.9302615193026152,6121,79.45215923324074,26.0,0.0,37380.60999999999,ok,,validation,
j100_m15_ddt0.5_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed505.ini,505,100,15,5,3,0.5,50,CR_DR_O,0.9402241594022416,6100,73.09180327868853,24.0,0.0,34248.71,ok,,validation,
j100_m15_ddt0.5_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed505.ini,505,100,15,5,3,0.5,50,ATC_DR_O,0.8829389788293898,5484,75.23583758813518,23.0,0.0,31842.1,ok,,validation,
j100_m15_ddt0.5_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed505.ini,505,100,15,5,3,0.5,50,LSPO_DR_O,0.9202988792029888,6157,79.7044014942342,26.0,0.0,37746.13999999999,ok,,validation,
j100_m15_ddt0.5_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed505.ini,505,100,15,5,3,0.5,50,SLK_DR_O,0.9153175591531756,6083,79.859718340731,26.0,0.0,37253.67999999999,ok,,validation,
j100_m15_ddt0.5_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed606.ini,606,100,15,5,3,0.5,50,MRT_DR_O,0.7546468401486989,6288,77.74050282116912,23.0,0.0,35392.240000000005,ok,,validation,
j100_m15_ddt0.5_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed606.ini,606,100,15,5,3,0.5,50,LRT_DR_O,0.8265179677819083,5959,82.78905856687363,22.0,0.0,35900.39,ok,,validation,
j100_m15_ddt0.5_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed606.ini,606,100,15,5,3,0.5,50,SPT_DR_O,0.7496902106567535,5638,72.10949509282251,19.0,0.0,29534.39999999999,ok,,validation,
j100_m15_ddt0.5_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed606.ini,606,100,15,5,3,0.5,50,EDD_DR_O,0.919454770755886,6172,79.24605746381508,22.0,0.0,35423.59,ok,,validation,
j100_m15_ddt0.5_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed606.ini,606,100,15,5,3,0.5,50,MCR_DR_O,0.929368029739777,6257,78.03952906078526,22.0,0.0,35398.27,ok,,validation,
j100_m15_ddt0.5_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed606.ini,606,100,15,5,3,0.5,50,CR_DR_O,0.9343246592317225,5888,74.89017210144927,21.0,0.0,31964.78,ok,,validation,
j100_m15_ddt0.5_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed606.ini,606,100,15,5,3,0.5,50,ATC_DR_O,0.8810408921933085,5533,74.19844568949937,20.0,0.0,30004.600000000006,ok,,validation,
j100_m15_ddt0.5_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed606.ini,606,100,15,5,3,0.5,50,LSPO_DR_O,0.9219330855018587,6264,78.05874840357602,22.0,0.0,35533.41,ok,,validation,
j100_m15_ddt0.5_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr50_seed606.ini,606,100,15,5,3,0.5,50,SLK_DR_O,0.9120198265179678,5890,83.30616864742503,22.0,0.0,35342.649999999994,ok,,validation,
j100_m15_ddt0.5_arr100_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed505.ini,505,100,15,5,3,0.5,100,MRT_DR_O,0.6724782067247821,6929,69.67431567806803,24.0,0.0,37320.539999999986,ok,,validation,
j100_m15_ddt0.5_arr100_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed505.ini,505,100,15,5,3,0.5,100,LRT_DR_O,0.7347447073474471,6967,69.47897229797618,24.0,0.0,37415.44,ok,,validation,
j100_m15_ddt0.5_arr100_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed505.ini,505,100,15,5,3,0.5,100,SPT_DR_O,0.660024906600249,7028,61.59931701764372,22.0,0.0,33723.57999999998,ok,,validation,
j100_m15_ddt0.5_arr100_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed505.ini,505,100,15,5,3,0.5,100,EDD_DR_O,0.7995018679950187,6959,70.75250275422714,24.0,0.0,38005.11999999997,ok,,validation,
j100_m15_ddt0.5_arr100_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed505.ini,505,100,15,5,3,0.5,100,MCR_DR_O,0.7870485678704857,6977,69.53322822607615,24.0,0.0,37757.44999999999,ok,,validation,
j100_m15_ddt0.5_arr100_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed505.ini,505,100,15,5,3,0.5,100,CR_DR_O,0.7932752179327521,6959,66.31699956890357,22.0,0.0,36074.64999999999,ok,,validation,
j100_m15_ddt0.5_arr100_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed505.ini,505,100,15,5,3,0.5,100,ATC_DR_O,0.7334993773349938,7095,61.25346488137183,21.0,0.0,33933.66999999999,ok,,validation,
j100_m15_ddt0.5_arr100_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed505.ini,505,100,15,5,3,0.5,100,LSPO_DR_O,0.7932752179327521,6960,70.85632183908046,24.0,0.0,38127.949999999975,ok,,validation,
j100_m15_ddt0.5_arr100_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed505.ini,505,100,15,5,3,0.5,100,SLK_DR_O,0.7696139476961394,7040,68.60132575757576,23.0,0.0,37318.999999999985,ok,,validation,
j100_m15_ddt0.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed606.ini,606,100,15,5,3,0.5,100,MRT_DR_O,0.7162329615861215,6378,78.17497648165568,23.0,0.0,36290.42,ok,,validation,
j100_m15_ddt0.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed606.ini,606,100,15,5,3,0.5,100,LRT_DR_O,0.7757125154894672,6376,76.23902132998744,22.0,0.0,35364.14999999997,ok,,validation,
j100_m15_ddt0.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed606.ini,606,100,15,5,3,0.5,100,SPT_DR_O,0.6914498141263941,6334,66.9403220713609,19.0,0.0,30899.129999999983,ok,,validation,
j100_m15_ddt0.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed606.ini,606,100,15,5,3,0.5,100,EDD_DR_O,0.8364312267657993,6354,76.68660161578008,22.0,0.0,35553.77999999999,ok,,validation,
j100_m15_ddt0.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed606.ini,606,100,15,5,3,0.5,100,MCR_DR_O,0.8475836431226765,6457,76.42868205048785,23.0,0.0,35939.05999999999,ok,,validation,
j100_m15_ddt0.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed606.ini,606,100,15,5,3,0.5,100,CR_DR_O,0.838909541511772,6561,69.64588731392573,20.0,0.0,33289.399999999994,ok,,validation,
j100_m15_ddt0.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed606.ini,606,100,15,5,3,0.5,100,ATC_DR_O,0.7794299876084263,6442,67.03404739728863,19.0,0.0,31411.719999999987,ok,,validation,
j100_m15_ddt0.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed606.ini,606,100,15,5,3,0.5,100,LSPO_DR_O,0.8327137546468402,6335,76.86398316232571,22.0,0.0,35598.999999999985,ok,,validation,
j100_m15_ddt0.5_arr100_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr100_seed606.ini,606,100,15,5,3,0.5,100,SLK_DR_O,0.8277571251548946,6332,77.11412929037691,22.0,0.0,35565.26,ok,,validation,
j100_m15_ddt0.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed505.ini,505,100,15,5,3,0.5,200,MRT_DR_O,0.660024906600249,13697,34.9852765812465,26.0,0.0,38541.76999999998,ok,,validation,
j100_m15_ddt0.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed505.ini,505,100,15,5,3,0.5,200,LRT_DR_O,0.701120797011208,13428,35.962168602919284,26.0,0.0,38335.21999999999,ok,,validation,
j100_m15_ddt0.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed505.ini,505,100,15,5,3,0.5,200,SPT_DR_O,0.6301369863013698,13456,32.86068172810147,24.0,0.0,35180.79999999999,ok,,validation,
j100_m15_ddt0.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed505.ini,505,100,15,5,3,0.5,200,EDD_DR_O,0.7372353673723536,13560,35.828416912487704,27.0,0.0,38704.45999999998,ok,,validation,
j100_m15_ddt0.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed505.ini,505,100,15,5,3,0.5,200,MCR_DR_O,0.7297633872976339,13525,35.71903881700555,26.0,0.0,38656.82999999997,ok,,validation,
j100_m15_ddt0.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed505.ini,505,100,15,5,3,0.5,200,CR_DR_O,0.7297633872976339,13348,34.64189391669164,25.0,0.0,37146.00999999998,ok,,validation,
j100_m15_ddt0.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed505.ini,505,100,15,5,3,0.5,200,ATC_DR_O,0.6550435865504358,13352,32.98432194927102,24.0,0.0,35084.64,ok,,validation,
j100_m15_ddt0.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed505.ini,505,100,15,5,3,0.5,200,LSPO_DR_O,0.7247820672478207,13426,36.594170514921295,27.0,0.0,38968.93999999998,ok,,validation,
j100_m15_ddt0.5_arr200_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed505.ini,505,100,15,5,3,0.5,200,SLK_DR_O,0.7185554171855542,13687,35.492559849979294,27.0,0.0,38972.589999999975,ok,,validation,
j100_m15_ddt0.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed606.ini,606,100,15,5,3,0.5,200,MRT_DR_O,0.6753407682775713,12028,40.750471122935366,25.0,0.0,36092.20999999996,ok,,validation,
j100_m15_ddt0.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed606.ini,606,100,15,5,3,0.5,200,LRT_DR_O,0.7211895910780669,12008,40.70175438596491,25.0,0.0,35949.62999999997,ok,,validation,
j100_m15_ddt0.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed606.ini,606,100,15,5,3,0.5,200,SPT_DR_O,0.644361833952912,11981,36.63077650724759,20.0,0.0,32368.709999999995,ok,,validation,
j100_m15_ddt0.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed606.ini,606,100,15,5,3,0.5,200,EDD_DR_O,0.7360594795539034,11945,41.026370866471325,25.0,0.0,35978.05999999997,ok,,validation,
j100_m15_ddt0.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed606.ini,606,100,15,5,3,0.5,200,MCR_DR_O,0.7534076827757125,11930,41.27298127968705,25.0,0.0,36158.50999999998,ok,,validation,
j100_m15_ddt0.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed606.ini,606,100,15,5,3,0.5,200,CR_DR_O,0.7360594795539034,11958,38.60065785805877,25.0,0.0,33801.55999999998,ok,,validation,
j100_m15_ddt0.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed606.ini,606,100,15,5,3,0.5,200,ATC_DR_O,0.667905824039653,11981,36.11106474139609,20.0,0.0,31659.10999999998,ok,,validation,
j100_m15_ddt0.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed606.ini,606,100,15,5,3,0.5,200,LSPO_DR_O,0.7422552664188352,12018,41.204859377600265,25.0,0.0,36408.83999999999,ok,,validation,
j100_m15_ddt0.5_arr200_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt0.5_arr200_seed606.ini,606,100,15,5,3,0.5,200,SLK_DR_O,0.7261462205700124,12050,40.31424619640387,26.0,0.0,35716.96999999997,ok,,validation,
j100_m15_ddt1_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed505.ini,505,100,15,5,3,1.0,50,MRT_DR_O,0.6039850560398505,5914,82.23875549543457,26.0,0.0,37184.76999999999,ok,,validation,
j100_m15_ddt1_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed505.ini,505,100,15,5,3,1.0,50,LRT_DR_O,0.6662515566625156,6397,76.2544942942004,26.0,0.0,37455.539999999986,ok,,validation,
j100_m15_ddt1_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed505.ini,505,100,15,5,3,1.0,50,SPT_DR_O,0.526774595267746,5573,73.68383276511754,23.0,0.0,31822.69999999999,ok,,validation,
j100_m15_ddt1_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed505.ini,505,100,15,5,3,1.0,50,EDD_DR_O,0.8542963885429639,6105,79.88315588315588,26.0,0.0,37518.17999999999,ok,,validation,
j100_m15_ddt1_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed505.ini,505,100,15,5,3,1.0,50,MCR_DR_O,0.8679950186799502,6154,78.85927851803703,26.0,0.0,37241.399999999994,ok,,validation,
j100_m15_ddt1_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed505.ini,505,100,15,5,3,1.0,50,CR_DR_O,0.8754669987546699,6100,75.1311475409836,26.0,0.0,35368.71,ok,,validation,
j100_m15_ddt1_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed505.ini,505,100,15,5,3,1.0,50,ATC_DR_O,0.7783312577833126,5344,77.17065868263472,23.0,0.0,31882.100000000002,ok,,validation,
j100_m15_ddt1_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed505.ini,505,100,15,5,3,1.0,50,LSPO_DR_O,0.8418430884184309,6025,81.16182572614107,26.0,0.0,37595.33,ok,,validation,
j100_m15_ddt1_arr50_seed505,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed505.ini,505,100,15,5,3,1.0,50,SLK_DR_O,0.838107098381071,6168,79.00562040639862,26.0,0.0,37467.899999999994,ok,,validation,
j100_m15_ddt1_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed606.ini,606,100,15,5,3,1.0,50,MRT_DR_O,0.6431226765799256,6288,77.74050282116912,23.0,0.0,35392.240000000005,ok,,validation,
j100_m15_ddt1_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed606.ini,606,100,15,5,3,1.0,50,LRT_DR_O,0.6666666666666666,5959,82.78905856687363,22.0,0.0,35900.39,ok,,validation,
j100_m15_ddt1_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed606.ini,606,100,15,5,3,1.0,50,SPT_DR_O,0.5662949194547707,5638,72.10949509282251,19.0,0.0,29534.39999999999,ok,,validation,
j100_m15_ddt1_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed606.ini,606,100,15,5,3,1.0,50,EDD_DR_O,0.838909541511772,6133,79.26191640850048,21.0,0.0,35254.659999999996,ok,,validation,
j100_m15_ddt1_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed606.ini,606,100,15,5,3,1.0,50,MCR_DR_O,0.8698884758364313,6300,77.95132275132275,22.0,0.0,35723.46,ok,,validation,
j100_m15_ddt1_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed606.ini,606,100,15,5,3,1.0,50,CR_DR_O,0.8674101610904585,5986,75.53625125292349,21.0,0.0,32798.23,ok,,validation,
j100_m15_ddt1_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed606.ini,606,100,15,5,3,1.0,50,ATC_DR_O,0.7769516728624535,5513,74.58733901686922,20.0,0.0,29965.769999999997,ok,,validation,
j100_m15_ddt1_arr50_seed606,outputs/expanded-dense-multiseed-20260721/dense/validation/datasets/j100_m15_ddt1_arr50_seed606.ini,606,100,15,5,3,1.0,50,LSPO_DR_O,0.8376703841387856,6264,78.71008939974456,22.0,0.0,35805.630000000005,ok,,validation,
